mlb_playerID,kbo_playerID,npb_playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast,mlb_birthCountry,mlb_weight,mlb_height,mlb_bats,mlb_throws,mlb_nameFirst,mlb_nameLast,npb_birthCountry,npb_weight,npb_height,npb_bats,npb_throws,npb_nameFirst,npb_nameLast,kbo_birthCountry,kbo_weight,kbo_height,kbo_bats,kbo_throws,kbo_nameFirst,kbo_nameLast
sasakka01,,103983,1968,2,22,Kazuhiro,Sasaki,Japan,209,76,R,R,Kazuhiro,Sasaki,Japan,209,76,R,R,Kazuhiro,Sasaki,,,,,,,
saupowa01,69744,,1990,1,16,Warwick,Saupold,Australia,223,74,R,R,Warwick,Saupold,,,,,,,,Australia,223,74,R,R,Warwick,Saupold
sawamhi01,,105864,1988,4,3,Hirokazu,Sawamura,Japan,212,72,R,R,Hirokazu,Sawamura,Japan,225,72,R,R,Hirokazu,Sawamura,,,,,,,
scalebo01,,105906,1977,10,4,Bobby,Scales,USA,185,72,B,R,Bobby,Scales,United States,190,72,B,R,Bobby,Scales,,,,,,,
scheiri01,,102904,1942,11,5,Richie,Scheinblum,USA,180,73,B,R,Richie,Scheinblum,United States,181,73,B,R,Richie,Scheinblum,,,,,,,
schepta01,,106611,1987,1,17,Tanner,Scheppers,USA,200,76,R,R,Tanner,Scheppers,United States,198,76,R,R,Tanner,Scheppers,,,,,,,
schiena01,,106298,1984,2,15,Nate,Schierholtz,USA,215,74,L,R,Nate,Schierholtz,United States,214,74,L,R,Nate,Schierholtz,,,,,,,
schlibr01,,106501,1985,12,21,Brian,Schlitter,USA,238,75,R,R,Brian,Schlitter,United States,234,77,R,R,Brian,Schlitter,,,,,,,
schuldo01,,103940,1962,9,27,Don,Schulze,USA,215,75,R,R,Don,Schulze,United States,216,75,R,R,Don,Schulze,,,,,,,
schuler01,,104604,1969,3,25,Erik,Schullstrom,USA,220,77,R,R,Erik,Schullstrom,United States,220,77,R,R,Erik,Schullstrom,,,,,,,
schulmi02,,105567,1979,11,28,Mike,Schultz,USA,220,79,R,R,Mike,Schultz,United States,220,79,R,R,Mike,Schultz,,,,,,,
schuri01,,104175,1962,1,26,Rick,Schu,USA,170,72,R,R,Rick,Schu,United States,170,72,R,R,Rick,Schu,,,,,,,
schwaje01,,104324,1964,5,20,Jeff,Schwarz,USA,190,77,R,R,Jeff,Schwarz,United States,190,77,R,R,Jeff,Schwarz,,,,,,,
scottda01,,104267,1968,8,6,Darryl,Scott,USA,185,73,R,R,Darryl,Scott,United States,185,73,R,R,Darryl,Scott,,,,,,,
scottjo01,,103122,1952,1,24,John,Scott,USA,165,74,R,R,John,Scott,United States,165,74,R,R,John,Scott,,,,,,,
scottlu01,64864,,1978,6,25,Luke,Scott,USA,220,72,L,R,Luke,Scott,,,,,,,,United States,220,72,L,R,Luke,Scott
scottta02,,106861,1992,6,1,Tayler,Scott,South Africa,185,75,R,R,Tayler,Scott,South Africa,183,76,R,R,Tayler,Scott,,,,,,,
scrugxa01,67935,,1987,9,23,Xavier,Scruggs,USA,215,72,R,R,Xavier,Scruggs,,,,,,,,United States,216,72,R,R,Xavier,Scruggs
seaboco01,54452,,1996,1,24,Connor,Seabold,USA,190,74,R,R,Connor,Seabold,,,,,,,,United States,209,74,R,R,Connor,Seabold
seabosc01,76633,105547,1975,5,17,Scott,Seabol,USA,200,76,R,R,Scott,Seabol,United States,201,76,R,R,Scott,Seabol,United States,198,76,R,R,Scott,Seabol
seddoch01,63810,106198,1983,10,13,Chris,Seddon,USA,220,76,L,L,Chris,Seddon,United States,220,76,L,L,Chris,Seddon,United States,220,76,L,L,Chris,Seddon
seelbch02,,104994,1972,12,18,Chris,Seelbach,USA,180,76,R,R,Chris,Seelbach,United States,181,76,R,R,Chris,Seelbach,,,,,,,
seguife01,,105000,1975,1,19,Fernando,Seguignol,Panama,257,77,B,R,Fernando,Seguignol,Panama,203,76,B,R,Fernando,Seguignol,,,,,,,
selbybi01,,104504,1970,6,11,Bill,Selby,USA,190,69,L,R,Bill,Selby,United States,190,69,L,R,Bill,Selby,,,,,,,
sengako01,,105977,1993,1,30,Kodai,Senga,Japan,202,73,L,R,Kodai,Senga,Japan,203,73,L,R,Kodai,Senga,,,,,,,
seoja01,78640,,1977,5,24,Jae Weong,Seo,South Korea,215,73,R,R,Jae Weong,Seo,,,,,,,,South Korea,214,71,R,R,Jae Weong,Seo
septile01,,106452,1985,7,7,Leyson,Septimo,D.R.,200,73,L,L,Leyson,Septimo,Dominican Republic,201,73,L,L,Leyson,Septimo,,,,,,,
serafda01,,105184,1974,1,25,Dan,Serafini,USA,190,73,B,L,Dan,Serafini,United States,190,73,B,L,Dan,Serafini,,,,,,,
serraji01,76410,,1976,5,9,Jimmy,Serrano,USA,170,70,R,R,Jimmy,Serrano,,,,,,,,United States,183,70,R,R,Jimmy,Serrano
servisc01,,104050,1967,2,26,Scott,Service,USA,230,78,R,R,Scott,Service,United States,229,78,R,R,Scott,Service,,,,,,,
shackke01,,106995,1989,4,7,Kevin,Shackelford,USA,210,77,R,R,Kevin,Shackelford,United States,209,77,R,R,Kevin,Shackelford,,,,,,,
shearto01,78430,,1977,8,28,Tom,Shearn,USA,230,76,R,R,Tom,Shearn,,,,,,,,United States,227,76,R,R,Tom,Shearn
sheetan01,,105085,1971,11,19,Andy,Sheets,USA,180,74,R,R,Andy,Sheets,United States,181,74,R,R,Andy,Sheets,,,,,,,
sheetla01,,104101,1959,12,6,Larry,Sheets,USA,217,75,L,R,Larry,Sheets,United States,216,75,L,R,Larry,Sheets,,,,,,,
sheldsc01,,104981,1968,11,28,Scott,Sheldon,USA,185,75,R,R,Scott,Sheldon,United States,185,75,R,R,Scott,Sheldon,,,,,,,
shinjts01,,104094,1972,1,28,Tsuyoshi,Shinjo,Japan,185,73,R,R,Tsuyoshi,Shinjo,Japan,185,73,R,R,Tsuyoshi,Shinjo,,,,,,,
shirlba01,,102623,1940,1,4,Bart,Shirley,USA,183,70,R,R,Bart,Shirley,United States,183,70,R,R,Bart,Shirley,,,,,,,
shirlst01,,103387,1956,10,12,Steve,Shirley,USA,185,72,L,L,Steve,Shirley,United States,185,72,L,L,Steve,Shirley,,,,,,,
shoemma01,,107105,1986,9,27,Matt,Shoemaker,USA,225,74,R,R,Matt,Shoemaker,United States,225,74,R,R,Matt,Shoemaker,,,,,,,
shortri01,,105090,1972,12,6,Rick,Short,USA,200,72,R,R,Rick,Short,United States,201,72,R,R,Rick,Short,,,,,,,
shousbr01,,104598,1968,9,26,Brian,Shouse,USA,180,71,L,L,Brian,Shouse,United States,181,71,L,L,Brian,Shouse,,,,,,,
sierrmo01,,106930,1988,9,24,Moises,Sierra,D.R.,233,73,R,R,Moises,Sierra,Dominican Republic,231,73,R,R,Moises,Sierra,,,,,,,
sikorbr01,,104909,1974,7,27,Brian,Sikorski,USA,190,73,R,R,Brian,Sikorski,United States,214,73,R,R,Brian,Sikorski,,,,,,,
simonra01,,105276,1975,5,25,Randall,Simon,Curacao,180,72,L,L,Randall,Simon,Curacao,181,72,L,L,Randall,Simon,,,,,,,
sipinjo01,,102714,1946,8,29,John,Sipin,USA,175,73,R,R,John,Sipin,United States,174,73,R,R,John,Sipin,,,,,,,
siscoan01,64049,,1983,1,13,Andy,Sisco,USA,270,82,L,L,Andy,Sisco,,,,,,,,United States,225,82,L,L,Andy,Sisco
skrmema01,,105089,1972,11,6,Matt,Skrmetta,USA,220,75,B,R,Matt,Skrmetta,United States,220,75,B,R,Matt,Skrmetta,,,,,,,
sledgte01,,105556,1977,3,18,Terrmel,Sledge,USA,185,72,L,L,Terrmel,Sledge,United States,190,72,L,L,Terrmel,Sledge,,,,,,,
smithbu03,53734,107113,1990,4,12,Burch,Smith,USA,225,76,R,R,Burch,Smith,United States,225,76,R,R,Burch,Smith,United States,225,76,R,R,Burch,Smith
smithch05,,103463,1957,7,18,Chris,Smith,USA,185,72,B,R,Chris,Smith,United States,185,72,B,R,Chris,Smith,,,,,,,
smithch06,75245,,1969,10,21,Chuck,Smith,USA,185,73,R,R,Chuck,Smith,,,,,,,,United States,187,73,R,R,Chuck,Smith
smithjo07,51334,,1987,8,7,Josh,Smith,USA,210,74,R,R,Josh,Smith,,,,,,,,United States,209,74,R,R,Josh,Smith
smithma03,75734,104685,1970,5,7,Mark,Smith,USA,205,75,R,R,Mark,Smith,United States,205,75,R,R,Mark,Smith,United States,220,74,R,R,Mark,Smith
smithre06,,103372,1945,4,2,Reggie,Smith,USA,180,72,B,R,Reggie,Smith,United States,181,72,B,R,Reggie,Smith,,,,,,,
smithtr01,73823,,1972,11,7,Travis,Smith,USA,170,70,R,R,Travis,Smith,,,,,,,,United States,165,70,R,R,Travis,Smith
smithwi02,,102704,1939,2,11,Willie,Smith,USA,182,72,L,L,Willie,Smith,United States,183,72,L,L,Willie,Smith,,,,,,,
smoakju01,,106999,1986,12,5,Justin,Smoak,USA,220,76,B,L,Justin,Smoak,United States,218,76,B,L,Justin,Smoak,,,,,,,
smolija01,69901,,1989,2,9,Jake,Smolinski,USA,210,71,R,R,Jake,Smolinski,,,,,,,,United States,209,71,R,R,Jake,Smolinski
sneedcy01,,107012,1992,10,1,Cy,Sneed,USA,213,76,R,R,Cy,Sneed,United States,214,76,R,R,Cy,Sneed,,,,,,,
snydebr02,64158,,1982,5,25,Brad,Snyder,USA,220,75,L,L,Brad,Snyder,,,,,,,,United States,212,76,L,L,Brad,Snyder
socolmi01,,106092,1986,7,24,Miguel,Socolovich,Venezuela,205,73,R,R,Miguel,Socolovich,Venezuela,190,73,R,R,Miguel,Socolovich,,,,,,,
solaito01,,103163,1947,1,15,Tony,Solaita,American Samoa,210,72,L,L,Tony,Solaita,American Samoa,209,72,L,L,Tony,Solaita,,,,,,,
solarya01,,106815,1987,7,3,Yangervis,Solarte,Venezuela,220,71,B,R,Yangervis,Solarte,Venezuela,205,71,B,R,Yangervis,Solarte,,,,,,,
solissa01,,106808,1988,8,10,Sammy,Solis,USA,251,77,R,L,Sammy,Solis,United States,251,77,R,L,Sammy,Solis,,,,,,,
soriaal01,,104569,1976,1,7,Alfonso,Soriano,D.R.,195,73,R,R,Alfonso,Soriano,Dominican Republic,194,73,R,R,Alfonso,Soriano,,,,,,,
sorrebi01,,102706,1940,10,14,Billy,Sorrell,USA,190,72,L,R,Billy,Sorrell,United States,190,72,L,R,Billy,Sorrell,,,,,,,
sosahe01,62698,,1985,7,28,Henry,Sosa,D.R.,210,73,R,R,Henry,Sosa,,,,,,,,D.R,209,73,R,R,Henry,Sosa
sosajo02,,105968,1978,4,28,Jorge,Sosa,D.R.,220,74,R,R,Jorge,Sosa,Dominican Republic,220,74,R,R,Jorge,Sosa,,,,,,,
sotone01,,106663,1989,2,28,Neftali,Soto,P.R.,210,73,R,R,Neftali,Soto,Puerto Rico,214,73,R,R,Neftali,Soto,,,,,,,
spangco01,,106849,1991,3,16,Cory,Spangenberg,USA,195,72,L,R,Cory,Spangenberg,United States,196,72,L,R,Cory,Spangenberg,,,,,,,
sparkgl01,52557,107038,1992,5,11,Glenn,Sparkman,USA,215,74,R,R,Glenn,Sparkman,United States,214,74,R,R,Glenn,Sparkman,United States,209,74,R,R,Glenn,Sparkman
speiery01,,105843,1979,7,24,Ryan,Speier,USA,210,79,R,R,Ryan,Speier,United States,209,79,R,R,Ryan,Speier,,,,,,,
spencda01,,102102,1928,7,13,Daryl,Spencer,USA,185,74,R,R,Daryl,Spencer,United States,185,74,R,R,Daryl,Spencer,,,,,,,
spencsh01,,105262,1972,2,20,Shane,Spencer,USA,210,71,R,R,Shane,Spencer,United States,209,71,R,R,Shane,Spencer,,,,,,,
spikech01,,103229,1951,1,23,Charlie,Spikes,USA,215,75,R,R,Charlie,Spikes,United States,216,75,R,R,Charlie,Spikes,,,,,,,
spilbry01,,106073,1979,9,5,Ryan,Spilborghs,USA,200,73,R,R,Ryan,Spilborghs,United States,198,73,R,R,Ryan,Spilborghs,,,,,,,
spruize01,66628,,1989,9,11,Zeke,Spruill,USA,200,77,B,R,Zeke,Spruill,,,,,,,,United States,190,77,R,R,Zeke,Spruill
stairma01,,104189,1968,2,27,Matt,Stairs,CAN,200,69,L,R,Matt,Stairs,Canada,201,69,L,R,Matt,Stairs,,,,,,,
standja01,,105470,1978,11,9,Jason,Standridge,USA,240,75,R,R,Jason,Standridge,United States,240,75,R,R,Jason,Standridge,,,,,,,
staniro01,,104991,1972,3,10,Rob,Stanifer,USA,205,75,R,R,Rob,Stanifer,United States,205,75,R,R,Rob,Stanifer,,,,,,,
stankjo01,,101762,1931,7,23,Joe,Stanka,USA,201,78,R,R,Joe,Stanka,United States,201,78,R,R,Joe,Stanka,,,,,,,
stantle01,,103111,1946,4,10,Leroy,Stanton,USA,195,73,R,R,Leroy,Stanton,United States,194,73,R,R,Leroy,Stanton,,,,,,,
stavini01,,105939,1982,5,3,Nick,Stavinoha,USA,240,74,R,R,Nick,Stavinoha,United States,240,74,R,R,Nick,Stavinoha,,,,,,,
stephge01,,102268,1933,1,20,Gene,Stephens,USA,175,75,L,R,Gene,Stephens,United States,174,75,L,R,Gene,Stephens,,,,,,,
stevele01,,104264,1967,7,10,Lee,Stevens,USA,205,76,L,L,Lee,Stevens,United States,205,76,L,L,Lee,Stevens,,,,,,,
stewajo02,,105293,1978,12,5,Josh,Stewart,USA,200,75,L,L,Josh,Stewart,United States,201,75,L,L,Josh,Stewart,,,,,,,
stewaza01,65931,,1986,9,28,Zach,Stewart,USA,205,74,R,R,Zach,Stewart,,,,,,,,United States,205,74,R,R,Zach,Stewart
stinsjo01,65658,,1988,3,14,Josh,Stinson,USA,210,76,R,R,Josh,Stinson,,,,,,,,United States,209,76,R,R,Josh,Stinson
stockro01,52234,,1989,11,21,Robert,Stock,USA,214,73,L,R,Robert,Stock,,,,,,,,United States,214,73,L,R,Robert,Stock
stonede01,,102105,1930,9,1,Dean,Stone,USA,205,76,L,L,Dean,Stone,United States,205,76,L,L,Dean,Stone,,,,,,,
stouter01,54615,,1993,3,27,Eric,Stout,USA,205,75,L,L,Eric,Stout,,,,,,,,United States,203,75,L,L,Eric,Stout
straida01,50558,,1988,12,1,Dan,Straily,USA,220,74,R,R,Dan,Straily,,,,,,,,United States,220,74,R,R,Dan,Straily
stronjo01,98327,,1962,9,9,Joe,Strong,USA,200,72,B,R,Joe,Strong,,,,,,,,United States,0,0,R,R,Joe,Strong
stroust01,,103373,1952,3,15,Steve,Stroughter,USA,190,74,L,L,Steve,Stroughter,United States,190,74,L,L,Steve,Stroughter,,,,,,,
stuardi01,,102332,1932,11,7,Dick,Stuart,USA,212,76,R,R,Dick,Stuart,United States,212,76,R,R,Dick,Stuart,,,,,,,
stulter01,,105775,1979,12,9,Eric,Stults,USA,220,74,L,L,Eric,Stults,United States,225,74,L,L,Eric,Stults,,,,,,,
suareal01,52457,106771,1989,10,8,Albert,Suarez,Venezuela,235,75,R,R,Albert,Suarez,Venezuela,234,75,R,R,Albert,Suarez,Venezuela,265,75,R,R,Albert,Suarez
suarean01,51136,107138,1992,9,11,Andrew,Suarez,USA,202,72,L,L,Andrew,Suarez,United States,194,73,L,L,Andrew,Suarez,United States,194,73,L,L,Andrew,Suarez
suarero01,,106405,1991,3,1,Robert,Suarez,Venezuela,210,74,R,R,Robert,Suarez,Venezuela,209,74,R,R,Robert,Suarez,,,,,,,
sulsebe01,53040,,1994,5,5,Beau,Sulser,USA,195,74,R,R,Beau,Sulser,,,,,,,,United States,194,74,R,R,Beau,Sulser
surkaer01,66742,,1987,7,16,Eric,Surkamp,USA,220,77,L,L,Eric,Surkamp,,,,,,,,United States,220,78,L,L,Eric,Surkamp
suttola01,75333,,1970,5,14,Larry,Sutton,USA,175,71,L,L,Larry,Sutton,,,,,,,,United States,174,71,L,L,Larry,Sutton
suzukic01,,104166,1973,10,22,Ichiro,Suzuki,Japan,175,71,L,R,Ichiro,Suzuki,Japan,174,71,L,R,Ichiro,Suzuki,,,,,,,
suzukma01,,105107,1975,5,31,Mac,Suzuki,Japan,195,75,R,R,Mac,Suzuki,Japan,194,75,R,R,Mac,Suzuki,,,,,,,
suzukse01,,106134,1994,8,18,Seiya,Suzuki,Japan,182,71,R,R,Seiya,Suzuki,Japan,216,71,R,R,Seiya,Suzuki,,,,,,,
swarzan01,65219,,1985,9,10,Anthony,Swarzak,USA,215,76,R,R,Anthony,Swarzak,,,,,,,,United States,231,76,R,R,Anthony,Swarzak
sweenbr01,,105456,1974,6,13,Brian,Sweeney,USA,200,74,R,R,Brian,Sweeney,United States,179,73,R,R,Brian,Sweeney,,,,,,,
tadanka01,,105568,1980,4,25,Kazuhito,Tadano,Japan,180,72,R,R,Kazuhito,Tadano,Japan,176,71,R,R,Kazuhito,Tadano,,,,,,,
tagucso01,,104140,1969,7,2,So,Taguchi,Japan,170,70,R,R,So,Taguchi,Japan,170,70,R,R,So,Taguchi,,,,,,,
takahhi01,,104816,1975,4,2,Hisanori,Takahashi,Japan,180,70,L,L,Hisanori,Takahashi,Japan,176,70,L,L,Hisanori,Takahashi,,,,,,,
takahke01,,104336,1969,4,16,Ken,Takahashi,Japan,200,72,L,L,Ken,Takahashi,Japan,198,72,L,L,Ken,Takahashi,,,,,,,
takatsh01,78333,104068,1968,11,25,Shingo,Takatsu,Japan,180,72,R,R,Shingo,Takatsu,Japan,181,72,R,R,Shingo,Takatsu,Japan,176,72,R,R,Shingo,Takatsu
talbomi01,62451,,1983,10,17,Mitch,Talbot,USA,180,73,R,R,Mitch,Talbot,,,,,,,,United States,190,74,R,R,Mitch,Talbot
tanakke01,,104865,1981,5,20,Kensuke,Tanaka,Japan,170,69,L,R,Kensuke,Tanaka,Japan,176,69,L,R,Kensuke,Tanaka,,,,,,,
tanakma01,,105542,1988,11,1,Masahiro,Tanaka,Japan,218,75,R,R,Masahiro,Tanaka,Japan,214,74,R,R,Masahiro,Tanaka,,,,,,,
tarasto01,,104782,1970,12,9,Tony,Tarasco,USA,185,72,L,R,Tony,Tarasco,United States,185,72,L,R,Tony,Tarasco,,,,,,,
tateyyo01,,104722,1975,12,26,Yoshinori,Tateyama,Japan,165,70,R,R,Yoshinori,Tateyama,Japan,165,70,R,R,Yoshinori,Tateyama,,,,,,,
tatisra01,,104801,1973,1,5,Ramon,Tatis,D.R.,185,74,L,L,Ramon,Tatis,Dominican Republic,185,74,L,L,Ramon,Tatis,,,,,,,
tatumja01,,102637,1946,10,11,Jarvis,Tatum,USA,185,72,R,R,Jarvis,Tatum,United States,185,72,R,R,Jarvis,Tatum,,,,,,,
tatumji01,70123,104495,1967,10,9,Jim,Tatum,USA,200,74,R,R,Jim,Tatum,United States,201,74,R,R,Jim,Tatum,United States,194,73,R,R,Jim,Tatum
tauchmi01,52712,,1990,12,3,Mike,Tauchman,USA,220,74,L,L,Mike,Tauchman,,,,,,,,United States,209,74,L,L,Mike,Tauchman
tavarje01,70641,,1971,3,26,Jesus,Tavarez,D.R.,170,72,B,R,Jesus,Tavarez,,,,,,,,D.R,170,72,R,R,Jesus,Tavarez
taylobo01,,102785,1944,3,20,Bob,Taylor,USA,170,69,L,R,Bob,Taylor,United States,170,69,L,R,Bob,Taylor,,,,,,,
tayloke01,71339,,1971,1,25,Kerry,Taylor,USA,200,75,R,R,Kerry,Taylor,,,,,,,,United States,198,73,R,R,Kerry,Taylor
teafoev01,64136,,1984,5,15,Everett,Teaford,USA,160,72,L,L,Everett,Teaford,,,,,,,,United States,165,72,L,L,Everett,Teaford
telemam01,76154,,1974,1,19,Amaury,Telemaco,D.R.,220,76,R,R,Amaury,Telemaco,,,,,,,,D.R,220,72,R,R,Amaury,Telemaco
terrelu01,,105937,1980,5,18,Luis,Terrero,D.R.,205,75,R,R,Luis,Terrero,Dominican Republic,205,75,R,R,Luis,Terrero,,,,,,,
testani01,,101922,1928,6,29,Nick,Testa,USA,180,68,R,R,Nick,Testa,United States,181,68,R,R,Nick,Testa,,,,,,,
thameer01,64914,106998,1986,11,10,Eric,Thames,USA,235,71,L,R,Eric,Thames,United States,234,71,L,R,Eric,Thames,United States,209,72,L,R,Eric,Thames
thigpbo01,,104253,1963,7,17,Bobby,Thigpen,USA,195,75,R,R,Bobby,Thigpen,United States,194,75,R,R,Bobby,Thigpen,,,,,,,
thomabr01,78726,105287,1977,10,22,Brad,Thomas,Australia,235,76,L,L,Brad,Thomas,Australia,236,76,L,L,Brad,Thomas,Australia,205,76,L,L,Brad,Thomas
thomaga01,,103230,1951,7,29,Gary,Thomasson,USA,180,73,L,L,Gary,Thomasson,United States,181,73,L,L,Gary,Thomasson,,,,,,,
thomaju01,64659,106121,1984,1,18,Justin,Thomas,USA,220,75,L,L,Justin,Thomas,United States,220,75,L,L,Justin,Thomas,United States,218,75,L,L,Justin,Thomas
thomale03,,102471,1936,2,5,Lee,Thomas,USA,195,74,L,R,Lee,Thomas,United States,194,74,L,R,Lee,Thomas,,,,,,,
thompja02,,104509,1971,6,13,Jason,Thompson,USA,200,76,L,L,Jason,Thompson,United States,201,76,L,L,Jason,Thompson,,,,,,,
thompja03,69550,,1994,1,31,Jake,Thompson,USA,225,76,R,R,Jake,Thompson,,,,,,,,United States,220,76,R,R,Jake,Thompson
thompry01,,104593,1967,11,4,Ryan,Thompson,USA,200,75,R,R,Ryan,Thompson,United States,201,75,R,R,Ryan,Thompson,,,,,,,
tilloth01,,102625,1940,12,20,Thad,Tillotson,USA,195,74,R,R,Thad,Tillotson,United States,194,74,R,R,Thad,Tillotson,,,,,,,
timmooz01,,104891,1970,9,18,Ozzie,Timmons,USA,205,74,R,R,Ozzie,Timmons,United States,205,74,R,R,Ozzie,Timmons,,,,,,,
tolanbo01,,103056,1945,11,19,Bobby,Tolan,USA,170,71,L,L,Bobby,Tolan,United States,170,71,L,L,Bobby,Tolan,,,,,,,
tolenjo01,,104173,1961,6,3,Jose,Tolentino,Mexico,195,73,L,L,Jose,Tolentino,Mexico,194,73,L,L,Jose,Tolentino,,,,,,,
tonkimi01,,106631,1989,11,19,Michael,Tonkin,USA,220,79,R,R,Michael,Tonkin,United States,220,79,R,R,Michael,Tonkin,,,,,,,
torreca01,,105869,1982,10,22,Carlos,Torres,USA,180,73,R,R,Carlos,Torres,United States,181,74,R,R,Carlos,Torres,,,,,,,
torresa01,71441,,1972,3,11,Salomon,Torres,D.R.,150,71,R,R,Salomon,Torres,,,,,,,,D.R,181,72,R,R,Salomon,Torres
torveke01,,104102,1960,1,10,Kelvin,Torve,USA,205,75,L,R,Kelvin,Torve,United States,205,75,L,R,Kelvin,Torve,,,,,,,
trabeji01,,103937,1961,12,26,Jim,Traber,USA,194,72,L,L,Jim,Traber,United States,194,72,L,L,Jim,Traber,,,,,,,
tracyan01,,105271,1973,12,11,Andy,Tracy,USA,220,75,L,R,Andy,Tracy,United States,220,75,L,R,Andy,Tracy,,,,,,,
tracych01,,105845,1980,5,22,Chad,Tracy,USA,205,73,L,R,Chad,Tracy,United States,214,74,L,R,Chad,Tracy,,,,,,,
tracyji01,,103384,1955,12,31,Jim,Tracy,USA,185,72,L,R,Jim,Tracy,United States,185,72,L,R,Jim,Tracy,,,,,,,
traxlbr01,,104265,1967,9,26,Brian,Traxler,USA,200,70,L,L,Brian,Traxler,United States,201,70,L,L,Brian,Traxler,,,,,,,
tsutsyo01,,105841,1991,11,26,Yoshitomo,Tsutsugo,Japan,225,73,L,R,Yoshitomo,Tsutsugo,Japan,214,73,L,R,Yoshitomo,Tsutsugo,,,,,,,
tuckepr01,69652,,1990,7,6,Preston,Tucker,USA,210,72,L,L,Preston,Tucker,,,,,,,,United States,209,72,L,L,Preston,Tucker
tullyta01,53909,,1994,11,30,Tanner,Tully,USA,205,74,L,L,Tanner,Tully,,,,,,,,United States,203,72,L,L,Tanner,Tully
tunnele01,,104029,1960,10,30,Lee,Tunnell,USA,180,73,R,R,Lee,Tunnell,United States,181,73,R,R,Lee,Tunnell,,,,,,,
turleni01,,107123,1989,9,11,Nik,Turley,USA,230,76,L,L,Nik,Turley,United States,229,76,L,L,Nik,Turley,,,,,,,
turneja01,69640,,1991,5,21,Jacob,Turner,USA,215,77,R,R,Jacob,Turner,,,,,,,,United States,214,77,R,R,Jacob,Turner
tyronji01,,103115,1949,1,29,Jim,Tyrone,USA,185,73,R,R,Jim,Tyrone,United States,185,73,R,R,Jim,Tyrone,,,,,,,
ueharko01,,104716,1975,4,3,Koji,Uehara,Japan,195,74,R,R,Koji,Uehara,Japan,192,74,R,R,Koji,Uehara,,,,,,,
unroeti01,,104892,1970,10,7,Tim,Unroe,USA,200,75,R,R,Tim,Unroe,United States,201,75,R,R,Tim,Unroe,,,,,,,
upshawi01,,103834,1957,4,27,Willie,Upshaw,USA,185,72,L,L,Willie,Upshaw,United States,185,72,L,L,Willie,Upshaw,,,,,,,
uwasana01,,106189,1994,2,6,Naoyuki,Uwasawa,Japan,194,73,R,R,Naoyuki,Uwasawa,Japan,198,74,R,R,Naoyuki,Uwasawa,,,,,,,
valdeca01,,104695,1971,12,26,Carlos,Valdez,D.R.,165,71,R,R,Carlos,Valdez,Dominican Republic,165,71,R,R,Carlos,Valdez,,,,,,,
valdeef01,71123,,1966,7,11,Efrain,Valdez,D.R.,180,71,L,L,Efrain,Valdez,,,,,,,,D.R,187,71,L,L,Efrain,Valdez
valdelu01,64641,,1983,5,30,Jairo,Asencio,D.R.,180,74,R,R,Jairo,Asencio,,,,,,,,D.R,181,74,R,R,Jairo,Asencio
valdema01,,104989,1971,12,20,Marc,Valdes,USA,170,72,R,R,Marc,Valdes,United States,170,72,R,R,Marc,Valdes,,,,,,,
valdema02,,105189,1974,11,19,Mario,Valdez,Mexico,215,73,L,L,Mario,Valdez,Mexico,216,73,L,L,Mario,Valdez,,,,,,,
valdepe01,77157,104903,1973,6,29,Pedro,Valdes,P.R.,205,73,L,L,Pedro,Valdes,Puerto Rico,205,73,L,L,Pedro,Valdes,Puerto Rico,187,73,L,L,Pedro,Valdes
valdera02,,106271,1977,11,27,Raul,Valdes,Cuba,190,71,L,L,Raul,Valdes,Cuba,209,71,L,L,Raul,Valdes,,,,,,,
valdewi01,78649,105560,1978,5,20,Wilson,Valdez,D.R.,170,71,R,R,Wilson,Valdez,Dominican Republic,170,71,R,R,Wilson,Valdez,United States,172,71,R,R,Wilson,Valdez
valener01,,105366,1977,4,4,Eric,Valent,USA,191,72,L,L,Eric,Valent,United States,192,72,L,L,Eric,Valent,,,,,,,
valenfr01,,102537,1935,1,19,Fred,Valentine,USA,190,73,B,R,Fred,Valentine,United States,190,73,B,R,Fred,Valentine,,,,,,,
valerbr01,,107084,1992,1,8,Breyvic,Valera,Venezuela,190,71,B,R,Breyvic,Valera,Venezuela,190,71,B,R,Breyvic,Valera,,,,,,,
vanbuty01,,103775,1963,10,7,Ty,Van Burkleo,USA,230,77,L,L,Ty,Van Burkleo,United States,229,77,L,L,Ty,Van Burkleo,,,,,,,
vanderi01,63432,106325,1985,5,22,Rick,Van Den Hurk,Netherlands,215,77,R,R,Rick,van den Hurk,Netherlands,231,77,R,R,Rick,van den Hurk,Netherlands,229,78,R,R,Rick,van den Hurk
vanhean01,62322,106388,1979,7,31,Andy,Van Hekken,USA,185,75,R,L,Andy,Van Hekken,United States,198,76,R,L,Andy,Van Hekken,United States,198,76,R,L,Andy,Van Hekken
vanslsc01,68245,,1986,7,24,Scott,Van Slyke,USA,215,76,R,R,Scott,Van Slyke,,,,,,,,United States,225,76,R,R,Scott,Van Slyke
vargace01,,107040,1991,12,30,Cesar,Vargas,Mexico,237,74,R,R,Cesar,Vargas,Mexico,236,74,R,R,Cesar,Vargas,,,,,,,
vargake01,,106730,1990,8,1,Kennys,Vargas,P.R.,290,77,B,R,Kennys,Vargas,Puerto Rico,293,77,B,R,Kennys,Vargas,,,,,,,
